Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,FantPt,PPR,PreRank
28,5,3,0,0,0,0,0,0,0,,0,2,1,2,2,0,0,0,0,,1.2,326
24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,575
31,4,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,196
31,0,0,,,,,,,,,,,,,,,,,0,,,196
23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,580
26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,479
23,3,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
22,8,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,584
24,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,455
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,585
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,4,0,0,0,0,0,0,1,3,3,0,0,0,0,,0,0,0,0,,0.3,586
23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,587
27,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,480
35,1,0,0,0,0,0,0,2,-2,-1,0,0,0,0,,0,0,0,0,,-0.2,400
27,15,4,0,0,0,0,0,0,0,,0,4,1,0,0,0,0,0,0,,1,379
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,538
28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,293
27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,593
25,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,496
24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,3,0,0,0,0,0,0,1,3,3,0,0,0,0,,0,0,0,0,,0.3,0
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,513
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,166
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,497
26,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,541
25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,393
24,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
26,9,1,0,0,0,0,0,0,0,,0,2,1,-1,-1,0,0,0,0,,0.9,599
28,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,542
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,343
26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,176
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
28,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,601
27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,484
26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,349
24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,225
33,17,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,604
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,607
22,1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,0,0,0,,-0.1,0
29,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
22,1,0,2,3,5,0,0,0,0,,0,0,0,0,,0,0,0,0,,0.2,0
26,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,158
27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,616
25,3,0,0,0,0,0,0,1,-3,-3,0,1,1,7,7,0,0,0,0,,1.4,487
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,1,0,0,0,0,0,0,2,2,1,0,0,0,0,,0,0,0,0,,0.2,523
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,433
24,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
29,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
26,11,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,16,1,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,0
25,1,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,414
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
28,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,626
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,298
36,17,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
29,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,0
25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,556
23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,0,0,,,0
23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
25,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,635
28,11,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,452
25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,637
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,490
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,438
26,1,0,0,0,0,0,0,2,-3,-1.5,0,0,0,0,,0,0,0,0,,-0.3,0
25,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,655
26,3,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,235
23,15,1,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,0
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,9,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,465
26,5,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,,1,492
25,11,3,0,0,0,0,0,3,6,2,0,2,2,4,2,0,1,1,0,-1,1,477
24,1,0,2,5,25,0,1,0,0,,0,0,0,0,,0,0,0,0,-1,-1,0
24,9,0,0,1,0,0,1,3,6,2,0,0,0,0,,0,0,0,0,-1,-1.4,0
22,9,0,0,0,0,0,0,0,0,,0,6,2,8,4,0,1,1,0,-1,0.8,0
26,10,0,0,0,0,0,0,0,0,,0,3,2,14,7,0,1,1,0,-1,1.4,391
26,5,0,0,0,0,0,0,6,-6,-1,0,0,0,0,,0,0,0,0,-1,-0.6,562
32,10,0,0,0,0,0,0,0,0,,0,5,0,0,,0,1,1,0,-2,-2,0
27,12,0,0,0,0,0,0,3,4,1.33,0,0,0,0,,0,1,1,0,-2,-1.6,467
25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,-2,-2,0
26,3,0,1,4,5,0,1,2,-1,-0.5,0,0,0,0,,0,0,0,0,-2,-1.9,398
24,4,0,2,11,19,0,2,0,0,,0,0,0,0,,0,0,0,0,-3,-3.2,0
29,15,0,0,0,0,0,0,0,0,,0,4,1,-3,-3,0,2,2,0,-4,-3.3,416
27,17,17,435,648,5250,41,12,61,358,5.87,4,1,1,6,6,0,5,0,4,416,417.4,13
24,17,17,0,0,0,0,0,340,1653,4.86,12,64,53,400,7.55,0,3,1,12,275,328.3,47
26,17,16,1,1,34,1,0,244,1139,4.67,8,108,85,741,8.72,5,1,0,13,271,356.4,138
28,16,16,2,2,4,1,0,349,1538,4.41,13,41,33,398,12.06,0,6,3,13,270,302.8,43
23,17,17,2,2,34,0,0,4,24,6,1,184,128,1809,14.13,8,0,0,9,241,368.7,10
27,17,17,0,0,0,0,0,204,915,4.49,13,127,107,722,6.75,5,5,3,18,266,372.7,5
26,16,16,359,567,4283,35,14,124,762,6.15,7,0,0,0,,0,13,5,7,396,395.5,4
30,17,17,0,0,0,0,0,3,-1,-0.33,0,180,100,1516,15.16,14,1,0,14,236,335.5,12
33,17,17,0,0,0,0,0,2,5,2.5,0,152,110,1338,12.16,12,1,1,12,206,316.3,15
27,17,17,0,0,0,0,0,302,1525,5.05,12,37,27,239,8.85,1,1,1,13,254,281.4,24
28,17,17,0,0,0,0,0,7,32,4.57,1,170,119,1710,14.37,7,1,0,9,228,347.2,19
24,15,15,306,460,3701,22,6,165,760,4.61,13,0,0,0,,0,9,2,13,378,378,31
25,17,16,0,0,0,0,0,0,0,,0,145,88,1496,17,11,2,2,11,212,299.6,102
29,16,16,0,0,0,0,0,1,-3,-3,0,154,108,1429,13.23,11,1,0,11,209,316.6,21
25,16,16,0,0,0,0,0,295,1312,4.45,10,76,57,338,5.93,0,1,0,10,227,284,112
23,17,17,0,0,0,0,0,10,47,4.7,0,156,107,1359,12.7,9,0,0,9,195,301.6,41
26,16,16,414,606,4475,35,12,75,257,3.43,5,0,0,0,,0,6,3,5,351,350.7,28
27,17,9,0,0,0,0,0,262,1066,4.07,17,16,12,73,6.08,0,3,2,17,214,225.9,131
24,17,17,0,0,0,0,0,3,26,8.67,0,117,75,1356,18.08,8,1,1,8,184,259.2,56
25,16,4,0,0,0,0,0,193,1007,5.22,9,55,39,371,9.51,3,0,0,12,210,248.8,100
27,17,17,0,0,0,0,0,264,1173,4.44,8,56,39,295,7.56,2,4,4,10,199,237.8,46
25,17,15,0,0,0,0,0,259,1269,4.9,11,26,20,78,3.9,0,2,2,11,197,216.7,139
29,15,15,0,0,0,0,0,0,0,,0,86,60,765,12.75,11,1,1,11,141,200.5,37
28,17,17,0,1,0,0,1,0,0,,0,132,78,1160,14.87,9,0,0,9,168,246,66
32,16,8,13,19,240,2,0,96,575,5.99,7,13,9,77,8.56,2,2,0,9,137,145.8,48
28,17,17,0,0,0,0,0,213,1121,5.26,2,72,59,395,6.69,5,5,3,7,190,248.6,42
23,16,16,0,0,0,0,0,9,95,10.56,0,146,106,1161,10.95,6,0,0,6,162,267.6,62
24,17,17,0,0,0,0,0,0,0,,0,136,95,1196,12.59,7,1,1,7,160,254.6,101
25,17,14,0,0,0,0,0,0,0,,0,129,86,914,10.63,6,1,1,6,129,215.4,155
26,17,17,0,1,0,0,0,5,11,2.2,0,133,84,1108,13.19,8,1,1,8,158,241.9,69
24,17,17,1,1,4,0,0,272,1034,3.8,7,53,41,229,5.59,3,3,2,10,182,223.5,14
22,12,12,0,0,0,0,0,5,8,1.6,0,134,87,1046,12.02,9,2,2,9,155,242.4,8
24,17,7,0,0,0,0,0,210,1040,4.95,5,88,69,421,6.1,1,4,1,6,180,249.1,123
26,14,14,0,0,0,0,0,210,814,3.88,7,75,60,441,7.35,2,0,0,9,180,239.5,11
30,16,16,0,0,0,0,0,0,0,,0,117,84,1033,12.3,9,2,2,9,153,237.3,27
27,17,17,0,0,0,0,0,7,29,4.14,0,120,77,1191,15.47,5,1,0,5,152,229,63
22,15,11,0,0,0,0,0,228,1050,4.61,9,35,27,165,6.11,0,0,0,9,176,202.5,0
24,17,17,0,0,0,0,0,2,23,11.5,0,114,78,1015,13.01,8,1,1,8,150,227.8,108
29,15,15,0,0,0,0,0,0,0,,0,127,77,1124,14.6,6,0,0,6,148,225.4,17
32,17,17,399,572,4282,30,11,68,366,5.38,1,0,0,0,,0,8,4,1,304,303.9,217
23,16,14,0,0,0,0,0,0,0,,0,109,74,1029,13.91,7,0,0,7,147,220.9,50
27,15,15,0,0,0,0,0,3,8,2.67,0,113,73,847,11.6,5,1,0,5,118,190.5,9
23,17,12,0,0,0,0,0,220,1125,5.11,5,45,35,316,9.03,0,5,3,5,170,205.1,0
27,15,14,0,0,0,0,0,231,876,3.79,12,23,17,92,5.41,0,0,0,12,169,185.8,22
23,17,17,387,584,4113,25,8,62,291,4.69,5,0,0,0,,0,12,9,5,296,295.6,86
23,15,15,192,318,2242,17,11,160,1143,7.14,8,0,0,0,,0,16,2,8,296,296,97
25,17,17,0,0,0,0,0,0,0,,0,141,90,1048,11.64,6,2,2,6,137,226.8,26
23,15,14,0,0,0,0,0,4,40,10,0,100,67,972,14.51,6,0,0,6,137,204.2,234
25,17,17,0,0,0,0,0,10,53,5.3,0,118,63,888,14.1,7,0,0,7,136,199.1,51
34,17,17,424,643,4547,29,14,31,97,3.13,2,0,0,0,,0,7,3,2,292,291.6,40
28,17,14,0,0,0,0,0,2,13,6.5,0,98,73,766,10.49,4,0,0,4,104,176.9,205
22,17,12,0,1,0,0,0,4,4,1,0,147,83,1103,13.29,4,2,1,4,133,215.7,0
25,16,16,317,472,3205,15,5,120,708,5.9,7,0,0,0,,0,6,3,7,289,289,90
27,15,13,0,0,0,0,0,223,897,4.02,2,77,57,490,8.6,2,4,4,4,155,211.7,32
27,13,13,0,0,0,0,0,183,782,4.27,7,58,46,300,6.52,1,3,1,8,154,200.2,16
27,16,9,0,1,0,0,1,189,668,3.53,3,83,73,523,7.16,3,0,0,6,153,226.1,34
28,17,17,382,587,4438,29,7,29,73,2.52,0,1,1,5,5,0,7,4,0,283,284.3,87
29,9,9,0,1,0,0,0,9,52,5.78,1,98,75,812,10.83,6,2,1,7,126,201.4,2
22,15,9,0,0,0,0,0,0,0,,0,119,72,1042,14.47,4,2,2,4,126,198.2,0
23,17,17,0,0,0,0,0,2,9,4.5,0,69,50,544,10.88,7,1,0,7,97,147.3,195
23,15,15,0,0,0,0,0,0,0,,0,93,48,836,17.42,7,1,1,7,124,171.6,136
23,14,11,0,0,0,0,0,7,80,11.43,2,66,41,611,14.9,7,0,0,9,123,164.1,0
24,17,17,477,699,4739,25,10,54,147,2.72,0,2,2,-10,-5,0,8,3,0,279,281.3,6
26,16,12,0,0,0,0,0,0,0,,0,65,42,508,12.1,7,0,0,7,93,134.8,262
26,15,13,0,0,0,0,0,3,5,1.67,0,142,104,1023,9.84,3,2,2,3,119,222.8,53
25,16,16,0,0,0,0,0,201,801,3.99,5,40,34,316,9.29,1,2,2,6,144,177.7,70
23,14,8,0,0,0,0,0,99,542,5.47,5,70,48,389,8.1,3,1,0,8,143,191.1,74
22,16,7,0,0,0,0,0,210,1035,4.93,3,17,16,139,8.69,1,0,0,4,143,159.4,0
25,16,16,0,0,0,0,0,3,30,10,0,141,99,925,9.34,4,2,1,4,118,216.5,45
27,16,15,0,0,0,0,0,4,18,4.5,0,121,82,823,10.04,5,0,0,5,116,198.1,201
26,15,15,0,0,0,0,0,0,0,,0,65,48,517,10.77,6,0,0,6,88,135.7,52
27,12,12,0,0,0,0,0,0,0,,0,69,55,702,12.76,3,1,1,3,86,141.2,60
45,17,17,490,733,4694,25,9,29,-1,-0.03,1,1,0,0,,0,5,4,1,272,271.7,7
39,17,17,350,542,3695,26,12,34,94,2.76,1,0,0,0,,0,8,4,1,239,239.2,18
25,12,12,203,326,2242,17,7,112,764,6.82,3,0,0,0,,0,5,2,3,236,236.1,79
24,13,13,259,400,3548,25,8,23,70,3.04,0,0,0,0,,0,6,1,0,231,230.9,89
34,15,15,292,483,3524,16,11,55,277,5.04,3,1,1,1,1,0,6,2,3,225,225.8,78
31,15,15,305,502,3522,24,14,24,102,4.25,0,0,0,0,,0,4,0,0,219,219.1,77
25,11,11,259,390,2368,14,7,67,418,6.24,3,0,0,0,,0,8,2,3,201,200.5,39
29,12,12,261,394,2860,23,15,45,182,4.04,1,0,0,0,,0,4,1,1,199,198.6,23
29,13,13,184,300,2219,15,9,85,438,5.15,4,0,0,0,,0,8,3,4,197,196.6,378
24,15,15,292,479,3118,17,15,32,108,3.38,2,0,0,0,,0,8,3,2,182,181.5,92
35,14,14,252,378,2871,18,9,30,54,1.8,0,0,0,0,,0,5,1,0,174,174.2,154
24,14,14,288,442,2997,14,11,47,102,2.17,1,0,0,0,,0,5,1,1,170,170.1,81
30,16,11,236,369,2608,12,6,49,243,4.96,2,0,0,0,,0,6,4,2,169,168.6,178
31,11,10,207,308,2437,16,4,23,33,1.43,2,0,0,0,,0,3,2,2,165,164.8,80
34,12,12,212,325,2536,13,6,34,98,2.88,2,0,0,0,,0,3,2,2,161,161.2,75
37,12,12,309,461,3057,14,13,27,70,2.59,1,0,0,0,,0,15,5,1,155,155.3,82
24,13,12,245,389,2404,7,9,55,237,4.31,3,0,0,0,,0,4,1,3,150,149.9,0
24,17,3,0,0,0,0,0,186,770,4.14,7,43,28,206,7.36,0,1,0,7,140,167.6,71
30,17,0,0,0,0,0,0,72,291,4.04,1,71,56,512,9.14,9,1,1,10,140,196.3,335
25,16,16,0,0,0,0,0,177,819,4.63,5,52,38,280,7.37,1,3,3,6,140,177.9,67
30,16,14,0,0,0,0,0,181,891,4.92,3,42,31,202,6.52,2,1,1,5,137,168.3,521
27,16,7,0,0,0,0,0,176,860,4.89,5,37,22,185,8.41,1,3,2,6,137,158.5,244
22,13,13,0,0,0,0,0,220,939,4.27,4,39,30,165,5.5,1,4,2,5,136,166.4,0
31,13,11,0,0,0,0,0,144,695,4.83,8,31,21,122,5.81,0,1,1,9,134,154.7,36
23,15,9,0,0,0,0,0,188,786,4.18,7,18,13,117,9,0,2,2,7,128,141.3,533
32,13,7,0,0,0,0,0,171,760,4.44,6,35,27,132,4.89,0,1,0,6,127,154.2,130
26,17,9,0,0,0,0,0,203,914,4.5,5,9,5,26,5.2,0,1,0,5,126,131,149
23,17,11,0,0,0,0,0,170,830,4.88,5,14,13,130,10,0,4,2,5,122,135,0
27,12,10,201,335,2163,10,8,31,89,2.87,1,0,0,0,,0,9,2,1,121,121.4,88
24,15,6,0,0,0,0,0,149,546,3.66,3,58,46,353,7.67,2,1,0,5,120,165.9,33
23,11,11,0,0,0,0,0,192,861,4.48,4,40,28,143,5.11,0,3,3,4,118,146.4,1
29,9,9,161,259,1859,12,6,28,96,3.43,1,0,0,0,,0,7,5,1,116,116,83
27,15,15,0,0,0,0,0,2,0,0,0,100,60,788,13.13,6,0,0,6,115,174.8,119
21,17,12,0,0,0,0,0,3,24,8,1,84,52,801,15.4,4,0,0,5,115,166.5,0
28,13,13,0,0,0,0,0,0,0,,0,93,63,895,14.21,4,0,0,4,114,176.5,25
26,14,13,0,0,0,0,0,2,-11,-5.5,0,96,67,804,12,6,2,2,6,113,180.3,120
30,8,7,172,276,1755,11,9,22,86,3.91,1,0,0,0,,0,6,1,1,113,112.8,76
26,17,12,0,0,0,0,0,38,187,4.92,1,92,64,656,10.25,4,1,1,5,112,176.3,482
26,13,12,0,0,0,0,0,42,232,5.52,3,94,56,632,11.29,2,3,2,5,112,168.4,3
32,17,17,0,0,0,0,0,1,4,4,0,107,70,716,10.23,6,0,0,6,110,180,68
28,16,14,1,1,23,0,0,0,0,,0,82,58,762,13.14,5,0,0,5,109,167.1,105
24,13,1,0,0,0,0,0,129,731,5.67,4,12,9,57,6.33,1,0,0,5,109,117.8,187
34,9,9,206,303,2087,10,8,13,9,0.69,1,0,0,0,,0,5,3,1,108,108.4,20
21,17,15,0,0,0,0,0,0,0,,0,117,72,866,12.03,4,3,3,4,107,178.6,0
26,16,14,0,0,0,0,0,0,0,,0,101,78,933,11.96,3,3,2,3,107,185.3,352
23,17,14,0,0,0,0,0,1,2,2,0,96,61,839,13.75,3,1,1,4,106,167.1,172
23,9,5,114,170,1374,13,4,22,13,0.59,1,0,0,0,,0,0,0,1,106,106.3,0
27,16,2,0,0,0,0,0,95,394,4.15,2,51,38,287,7.55,4,0,0,6,104,142.1,210
23,12,9,0,0,0,0,0,205,797,3.89,2,12,9,60,6.67,1,2,0,3,104,112.7,0
30,10,10,0,0,0,0,0,1,8,8,0,89,66,752,11.39,4,1,1,4,98,164,44
23,9,9,132,242,1688,6,7,28,102,3.64,1,1,1,2,2,1,1,1,2,98,98.9,93
29,17,16,1,1,4,0,0,4,40,10,0,94,57,690,12.11,4,0,0,4,97,154.2,235
23,16,11,0,0,0,0,0,1,4,4,0,107,72,769,10.68,3,1,0,3,97,169.3,199
22,12,10,0,0,0,0,0,2,-7,-3.5,0,61,35,523,14.94,7,0,0,7,96,130.6,0
21,7,2,0,0,0,0,0,80,463,5.79,4,31,19,218,11.47,1,1,1,5,96,115.1,0
25,17,9,0,0,0,0,0,3,6,2,0,90,60,650,10.83,5,1,0,5,96,155.6,111
26,17,17,0,0,0,0,0,7,25,3.57,0,147,86,882,10.26,0,1,0,0,95,180.7,30
27,15,15,0,0,0,0,0,1,5,5,0,109,64,829,12.95,2,0,0,2,95,159.4,134
27,17,0,0,0,0,0,0,123,468,3.8,3,44,35,210,6,1,1,0,4,92,126.8,143
25,12,10,0,0,0,0,0,1,1,1,0,107,67,709,10.58,3,1,0,3,89,156,65
29,13,13,0,0,0,0,0,2,7,3.5,0,93,57,699,12.26,3,0,0,3,89,145.6,57
23,17,8,0,0,0,0,0,129,481,3.73,1,58,50,290,5.8,2,3,3,3,89,139.1,0
30,9,9,0,0,0,0,0,0,0,,0,96,64,717,11.2,3,2,1,3,88,151.7,116
28,12,5,0,0,0,0,0,109,482,4.42,4,26,17,89,5.24,1,1,0,5,87,104.1,175
25,17,16,0,0,0,0,0,5,58,11.6,0,91,63,623,9.89,3,1,0,3,86,149.1,341
25,6,6,82,140,1143,7,3,26,106,4.08,2,0,0,0,,0,6,2,2,86,86.3,91
26,15,15,0,0,0,0,0,0,0,,0,89,57,577,10.12,5,1,1,5,86,142.7,35
27,6,6,99,170,1102,7,5,36,175,4.86,1,0,0,0,,0,1,0,1,86,85.6,0
23,16,10,0,0,0,0,0,114,402,3.53,3,54,41,288,7.02,0,2,1,3,85,126,103
23,16,0,0,0,0,0,0,89,507,5.7,2,32,21,180,8.57,1,1,1,3,85,105.7,0
24,16,8,0,0,0,0,0,0,0,,0,98,63,732,11.62,2,0,0,2,85,148.2,132
26,14,14,0,0,0,0,0,2,-8,-4,0,80,58,628,10.83,4,1,1,4,84,142,179
28,16,11,0,0,0,0,0,1,0,0,0,87,58,555,9.57,4,0,0,4,82,139.5,181
25,16,11,0,0,0,0,0,0,0,,0,71,46,724,15.74,2,2,1,2,82,128.4,250
23,10,6,0,0,0,0,0,71,302,4.25,3,23,17,151,8.88,3,0,0,6,81,98.3,125
30,15,3,0,0,0,0,0,0,0,,0,54,37,495,13.38,5,1,1,5,80,116.5,357
29,17,17,0,0,0,0,0,0,0,,0,108,72,620,8.61,3,0,0,3,80,152,145
28,17,11,0,0,0,0,0,1,-3,-3,0,81,42,687,16.36,2,0,0,2,80,122.4,197
25,14,13,0,0,0,0,0,12,84,7,1,49,37,407,11,3,1,0,5,79,116.1,227
27,15,8,0,0,0,0,0,9,55,6.11,1,65,42,423,10.07,4,0,0,5,78,119.8,300
24,11,5,0,0,0,0,0,110,425,3.86,3,14,11,51,4.64,2,1,0,5,78,88.6,95
27,17,4,0,0,0,0,0,2,6,3,0,70,57,569,9.98,4,3,3,4,76,132.5,0
27,17,16,0,0,0,0,0,2,3,1.5,0,87,58,552,9.52,3,2,0,3,74,131.5,170
24,8,8,0,0,0,0,0,92,520,5.65,2,8,7,42,6,1,0,0,3,74,81.2,0
25,11,9,0,0,0,0,0,106,462,4.36,3,23,17,97,5.71,0,0,0,3,74,90.9,29
23,15,2,0,0,0,0,0,95,466,4.91,2,17,14,171,12.21,0,2,1,2,74,87.7,110
28,7,5,117,180,1252,4,5,19,38,2,2,0,0,0,,0,0,0,2,74,73.9,442
25,17,16,0,0,0,0,0,0,0,,0,63,50,486,9.72,4,0,0,4,73,122.6,137
26,13,4,0,0,0,0,0,0,0,,0,70,51,426,8.35,5,1,1,5,73,123.6,126
24,17,0,0,0,0,0,0,74,283,3.82,5,18,15,91,6.07,1,0,0,6,73,88.4,129
24,12,6,0,0,0,0,0,4,57,14.25,1,34,28,488,17.43,2,1,0,3,73,100.5,0
26,16,13,0,0,0,0,0,0,0,,0,74,43,555,12.91,3,1,1,3,72,114.5,358
29,13,11,0,0,0,0,0,0,0,,0,47,31,539,17.39,3,0,0,3,72,102.9,190
32,16,10,0,0,0,0,0,0,0,,0,81,46,529,11.5,3,0,0,3,71,116.9,114
22,16,12,0,0,0,0,0,0,0,,0,78,41,593,14.46,2,1,0,2,71,112.3,0
25,17,13,0,0,0,0,0,2,7,3.5,0,61,40,533,13.33,3,1,1,3,70,110,202
32,10,10,0,0,0,0,0,0,0,,0,69,47,406,8.64,4,0,0,4,69,115.6,64
24,8,5,0,0,0,0,0,4,31,7.75,2,34,25,297,11.88,4,1,0,6,69,93.8,160
28,17,7,0,0,0,0,0,7,36,5.14,0,64,47,616,13.11,0,3,1,1,69,116.2,156
26,11,10,0,0,0,0,0,0,0,,0,52,30,502,16.73,3,0,0,3,68,98.2,318
29,16,7,0,0,0,0,0,3,3,1,0,74,48,548,11.42,2,0,0,2,67,115.1,289
29,17,7,0,0,0,0,0,2,-15,-7.5,0,65,46,538,11.7,3,3,2,3,66,112.3,192
27,13,10,0,0,0,0,0,0,0,,0,64,32,536,16.75,2,0,0,2,66,97.6,180
26,14,11,0,0,0,0,0,0,0,,0,74,39,424,10.87,4,0,0,4,66,105.4,206
27,17,1,0,0,0,0,0,0,0,,0,52,32,362,11.31,5,0,0,5,66,98.2,133
27,14,11,0,0,0,0,0,0,0,,0,59,38,479,12.61,3,0,0,3,66,103.9,221
23,15,3,0,0,0,0,0,77,313,4.06,2,34,25,193,7.72,0,0,0,2,65,89.6,340
23,17,0,0,0,0,0,0,53,240,4.53,4,29,23,169,7.35,0,0,0,4,65,87.9,140
